locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNECGHPE_03583	CDS	576	lemA		COG1704	Protein LemA
JNECGHPE_03584	CDS	720				hypothetical protein
JNECGHPE_03585	CDS	1758	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JNECGHPE_03586	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
JNECGHPE_03587	CDS	642	guaB_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JNECGHPE_03588	CDS	1176	acuC			Acetoin utilization protein AcuC
JNECGHPE_03589	CDS	999	ccpA		COG1609	Catabolite control protein A
JNECGHPE_03590	CDS	1071	aroA_2		COG1605	Protein AroA(G)
JNECGHPE_03591	CDS	819	carC_2	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
JNECGHPE_03592	CDS	960	amdA	3.5.1.4	COG2421	Acetamidase
JNECGHPE_03593	CDS	390		2.8.1.-	COG0607	Sulfurtransferase
JNECGHPE_03594	CDS	330				hypothetical protein
JNECGHPE_03595	CDS	498				hypothetical protein
JNECGHPE_03596	CDS	1116	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
JNECGHPE_03597	CDS	900	ydaD_2	1.-.-.-		General stress protein 39
JNECGHPE_03598	CDS	474				hypothetical protein
JNECGHPE_03599	CDS	1209	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
JNECGHPE_03600	CDS	261				hypothetical protein
JNECGHPE_03601	CDS	294				hypothetical protein
JNECGHPE_03602	CDS	1329	nhaC_2		COG1757	Na(+)/H(+) antiporter NhaC
JNECGHPE_03603	CDS	534	thpR	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
JNECGHPE_03604	CDS	675				hypothetical protein
JNECGHPE_03605	CDS	318				hypothetical protein
JNECGHPE_03606	CDS	981				hypothetical protein
JNECGHPE_03607	CDS	891	yddE	5.1.-.-	COG0384	putative isomerase YddE
JNECGHPE_03608	CDS	474				hypothetical protein
JNECGHPE_03609	CDS	1638	metG_2	6.1.1.10	COG0073	Methionine--tRNA ligase
JNECGHPE_03610	CDS	120				hypothetical protein
JNECGHPE_03611	CDS	819				hypothetical protein
JNECGHPE_03612	CDS	375				hypothetical protein
JNECGHPE_03613	CDS	189				hypothetical protein
JNECGHPE_03614	CDS	777	nhoA	2.3.1.118	COG2162	N-hydroxyarylamine O-acetyltransferase
JNECGHPE_03615	CDS	183				hypothetical protein
JNECGHPE_03616	CDS	873	tetD_1			Transposon Tn10 TetD protein
JNECGHPE_03617	CDS	1212	tetA_2			Tetracycline resistance protein, class B
JNECGHPE_03618	CDS	567	tetR			Tetracycline repressor protein class B from transposon Tn10
JNECGHPE_03619	CDS	807	yflN_2	3.-.-.-	COG0491	putative metallo-hydrolase YflN
JNECGHPE_03620	CDS	1350	yvbW_2		COG1113	putative amino acid permease YvbW
JNECGHPE_03621	CDS	486	ypeA_2	2.3.1.-		Acetyltransferase YpeA
JNECGHPE_03622	CDS	699				hypothetical protein
JNECGHPE_03623	CDS	1224	mdtH_5			Multidrug resistance protein MdtH
JNECGHPE_03624	CDS	579	sdpR_3		COG0640	Transcriptional repressor SdpR
JNECGHPE_03625	CDS	870	mtnN_2	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
JNECGHPE_03626	CDS	963	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JNECGHPE_03627	CDS	984	fabHB	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2
JNECGHPE_03628	CDS	282				hypothetical protein
JNECGHPE_03629	CDS	921				hypothetical protein
JNECGHPE_03630	CDS	513	spoIIIAB			Stage III sporulation protein AB
JNECGHPE_03631	CDS	204				hypothetical protein
JNECGHPE_03632	CDS	399				hypothetical protein
JNECGHPE_03633	CDS	1170	spoIIIAE			Stage III sporulation protein AE
JNECGHPE_03634	CDS	618				hypothetical protein
JNECGHPE_03635	CDS	693				hypothetical protein
JNECGHPE_03636	CDS	567	spoIIIAH			Stage III sporulation protein AH
JNECGHPE_03637	CDS	486	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
JNECGHPE_03638	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
JNECGHPE_03639	CDS	399				putative protein
JNECGHPE_03640	CDS	564	speG_3	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
JNECGHPE_03641	CDS	381	nusB			Transcription antitermination protein NusB
JNECGHPE_03642	CDS	876	folD			Bifunctional protein FolD protein
JNECGHPE_03643	CDS	1347	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
JNECGHPE_03644	CDS	228	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
JNECGHPE_03645	CDS	888		2.5.1.10		Farnesyl diphosphate synthase
JNECGHPE_03646	CDS	1026	des	1.14.19.-	COG3239	Fatty acid desaturase
JNECGHPE_03647	CDS	1137	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
JNECGHPE_03648	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
JNECGHPE_03649	CDS	804	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
JNECGHPE_03650	CDS	831	hel		COG2503	Lipoprotein E
JNECGHPE_03651	CDS	465	bltD_2	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
JNECGHPE_03652	CDS	864			COG0596	putative protein
JNECGHPE_03653	CDS	369				hypothetical protein
JNECGHPE_03654	CDS	627	pspB_3	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
JNECGHPE_03655	CDS	465				hypothetical protein
JNECGHPE_03656	CDS	381				hypothetical protein
JNECGHPE_03657	CDS	966	accA_2	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
JNECGHPE_03658	CDS	768			COG2861	putative protein
JNECGHPE_03659	CDS	360				hypothetical protein
JNECGHPE_03660	CDS	303				hypothetical protein
JNECGHPE_03661	CDS	717				hypothetical protein
JNECGHPE_03662	CDS	585	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
JNECGHPE_03663	CDS	783				hypothetical protein
JNECGHPE_03664	CDS	1110	mshA_3	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
JNECGHPE_03665	CDS	855	ybbH_3		COG1737	putative HTH-type transcriptional regulator YbbH
JNECGHPE_03666	CDS	1131	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
JNECGHPE_03667	CDS	840				hypothetical protein
JNECGHPE_03668	CDS	1113	menC_2	4.2.1.113	COG4948	o-succinylbenzoate synthase
JNECGHPE_03669	CDS	1182				hypothetical protein
JNECGHPE_03670	CDS	1197				hypothetical protein
JNECGHPE_03671	CDS	951	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
JNECGHPE_03672	CDS	402				hypothetical protein
JNECGHPE_03673	CDS	1701	mcpB_4		COG0840	Methyl-accepting chemotaxis protein McpB
JNECGHPE_03674	CDS	1167	capA_2			Capsule biosynthesis protein CapA
JNECGHPE_03675	CDS	213				hypothetical protein
JNECGHPE_03676	CDS	666	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
JNECGHPE_03677	CDS	984				hypothetical protein
JNECGHPE_03678	CDS	927	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
JNECGHPE_03679	CDS	2148	yueB		COG1511	ESX secretion system protein YueB
JNECGHPE_03680	CDS	1098	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
JNECGHPE_03681	CDS	921	drrA_3	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
JNECGHPE_03682	CDS	1050				hypothetical protein
JNECGHPE_03683	CDS	552	crr			PTS system glucose-specific EIIA component
JNECGHPE_03684	CDS	498	sirC	1.3.1.76		Precorrin-2 dehydrogenase
JNECGHPE_03685	CDS	2178	topB_2	5.99.1.2	COG0550	DNA topoisomerase 3
JNECGHPE_03686	CDS	1575	ykuD_4	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
JNECGHPE_03687	CDS	654				hypothetical protein
JNECGHPE_03688	CDS	1242	pepT_1	3.4.11.4	COG2195	Peptidase T
JNECGHPE_03689	CDS	1197	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
JNECGHPE_03690	rRNA	450				16S ribosomal RNA (partial)
JNECGHPE_03691	CDS	690	sapB_2		COG1285	Protein SapB
JNECGHPE_03692	CDS	993	kch		COG1226	Voltage-gated potassium channel Kch
JNECGHPE_03693	CDS	405				hypothetical protein
JNECGHPE_03694	CDS	1353	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JNECGHPE_03695	CDS	234				hypothetical protein
JNECGHPE_03696	CDS	387	yugI_2		COG1098	General stress protein 13
JNECGHPE_03697	CDS	840	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
JNECGHPE_03698	CDS	1404	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
JNECGHPE_03699	CDS	681	srrA_1		COG0745	Transcriptional regulatory protein SrrA
JNECGHPE_03700	CDS	987				hypothetical protein
JNECGHPE_03701	CDS	741				hypothetical protein
JNECGHPE_03702	CDS	183				hypothetical protein
JNECGHPE_03703	CDS	708	polC_2	2.7.7.7		DNA polymerase III PolC-type
JNECGHPE_03704	CDS	1875	pbpD		COG0744	Penicillin-binding protein 4
JNECGHPE_03705	CDS	1119	pepT_2	3.4.11.4	COG2195	Peptidase T
JNECGHPE_03706	CDS	1542	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
JNECGHPE_03707	CDS	93				hypothetical protein
JNECGHPE_03708	CDS	507	ykuD_5	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
JNECGHPE_03709	CDS	966				hypothetical protein
JNECGHPE_03710	CDS	525		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
JNECGHPE_03711	CDS	723	artM		COG1126	Arginine transport ATP-binding protein ArtM
JNECGHPE_03712	CDS	660	artQ_2		COG0765	Arginine transport system permease protein ArtQ
JNECGHPE_03713	CDS	1341	davT_2	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
JNECGHPE_03714	CDS	756	artP		COG0834	Arginine-binding extracellular protein ArtP
JNECGHPE_03715	CDS	486	mutX_2	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
JNECGHPE_03716	CDS	195				hypothetical protein
JNECGHPE_03717	CDS	438				hypothetical protein
JNECGHPE_03718	CDS	312				hypothetical protein
JNECGHPE_03719	CDS	1248	mdtH_6			Multidrug resistance protein MdtH
JNECGHPE_03720	CDS	474				hypothetical protein
JNECGHPE_03721	CDS	1338	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
JNECGHPE_03722	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
JNECGHPE_03723	CDS	1005	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
JNECGHPE_03724	CDS	1422	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
JNECGHPE_03725	CDS	1095	buk2	2.7.2.7	COG3426	Butyrate kinase 2
JNECGHPE_03726	CDS	1095	ldh	1.4.1.9	COG0334	Leucine dehydrogenase
JNECGHPE_03727	CDS	906	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
JNECGHPE_03728	CDS	2073	rocR_3		COG3829	Arginine utilization regulatory protein RocR
JNECGHPE_03729	CDS	249				hypothetical protein
JNECGHPE_03730	CDS	789	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
JNECGHPE_03731	CDS	795	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
JNECGHPE_03732	CDS	483	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
JNECGHPE_03733	CDS	657	azoR2_2	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase 2
JNECGHPE_03734	CDS	708	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
JNECGHPE_03735	CDS	531	sttH_2	3.5.2.19		Streptothricin hydrolase
JNECGHPE_03736	CDS	627				hypothetical protein
JNECGHPE_03737	CDS	1170	iadA_2	3.4.19.-		Isoaspartyl dipeptidase
JNECGHPE_03738	CDS	1047	tmpC_3		COG1744	Membrane lipoprotein TmpC
JNECGHPE_03739	CDS	183	tatAd_1			Sec-independent protein translocase protein TatAd
JNECGHPE_03740	CDS	843				DegV domain-containing protein
JNECGHPE_03741	CDS	951			COG2220	putative protein
JNECGHPE_03742	CDS	585	ypmQ		COG1999	SCO1 protein 
JNECGHPE_03743	CDS	486			COG0071	18 kDa heat shock protein
JNECGHPE_03744	CDS	1527				hypothetical protein
JNECGHPE_03745	CDS	447				hypothetical protein
JNECGHPE_03746	CDS	1017				hypothetical protein
JNECGHPE_03747	CDS	2391	ina	3.4.24.-		Immune inhibitor A
JNECGHPE_03748	CDS	588		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
JNECGHPE_03749	CDS	1224	srrB	2.7.13.3		Sensor protein SrrB
JNECGHPE_03750	CDS	672	arlR_3		COG0745	Response regulator ArlR
JNECGHPE_03751	CDS	1170	macB	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
JNECGHPE_03752	CDS	741	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JNECGHPE_03753	CDS	957	macA		COG0845	Macrolide export protein MacA
JNECGHPE_03754	CDS	285				hypothetical protein
JNECGHPE_03755	CDS	1392				hypothetical protein
JNECGHPE_03756	CDS	390				hypothetical protein
JNECGHPE_03757	CDS	1182	dgcM_2	2.7.7.65	COG2199	Diguanylate cyclase DgcM
JNECGHPE_03758	CDS	492	pgsA_2	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JNECGHPE_03759	CDS	1299	dedA_1		COG0586	Protein DedA
JNECGHPE_03760	CDS	1164	qacA		COG0477	Antiseptic resistance protein
JNECGHPE_03761	CDS	1362	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
JNECGHPE_03762	CDS	573	bioY		COG1268	Biotin transporter BioY
JNECGHPE_03763	CDS	684	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
JNECGHPE_03764	CDS	996	bioB_2	2.8.1.6		Biotin synthase
JNECGHPE_03765	CDS	1122	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
JNECGHPE_03766	CDS	4404	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
JNECGHPE_03767	CDS	1302	hemL1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 1
JNECGHPE_03768	CDS	1014	natA_2		COG4555	ABC transporter ATP-binding protein NatA
JNECGHPE_03769	CDS	792				hypothetical protein
JNECGHPE_03770	CDS	786				hypothetical protein
JNECGHPE_03771	CDS	408				hypothetical protein
JNECGHPE_03772	CDS	462	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
JNECGHPE_03773	CDS	438	perR		COG0735	Peroxide operon regulator
JNECGHPE_03774	CDS	360				hypothetical protein
JNECGHPE_03775	rRNA	462				16S ribosomal RNA (partial)
JNECGHPE_03776	tRNA	75				tRNA-Met(cat)
JNECGHPE_03777	tRNA	75				tRNA-Asn(gtt)
JNECGHPE_03778	CDS	759				hypothetical protein
JNECGHPE_03779	CDS	333				hypothetical protein
JNECGHPE_03780	CDS	1101	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
JNECGHPE_03781	CDS	180				hypothetical protein
JNECGHPE_03782	CDS	1074	cysA	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
JNECGHPE_03783	CDS	879	cysW		COG4208	Sulfate transport system permease protein CysW
JNECGHPE_03784	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
JNECGHPE_03785	CDS	1047	sbp		COG1613	Sulfate-binding protein
JNECGHPE_03786	CDS	783	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
JNECGHPE_03787	CDS	132				hypothetical protein
JNECGHPE_03788	CDS	849	tetD_2			Transposon Tn10 TetD protein
JNECGHPE_03789	CDS	195				hypothetical protein
JNECGHPE_03790	CDS	1611	rocB		COG4187	Protein RocB
JNECGHPE_03791	CDS	180				hypothetical protein
JNECGHPE_03792	CDS	564		2.7.1.-		Chloramphenicol 3-O phosphotransferase
JNECGHPE_03793	CDS	846				hypothetical protein
JNECGHPE_03794	CDS	261				hypothetical protein
JNECGHPE_03795	CDS	696				hypothetical protein
JNECGHPE_03796	CDS	195				hypothetical protein
JNECGHPE_03797	CDS	303				hypothetical protein
JNECGHPE_03798	CDS	603				hypothetical protein
JNECGHPE_03799	CDS	453				hypothetical protein
JNECGHPE_03800	CDS	183				hypothetical protein
JNECGHPE_03801	CDS	126				hypothetical protein
JNECGHPE_03802	CDS	801	ywpJ_3	3.1.3.-	COG0561	Phosphatase YwpJ
JNECGHPE_03803	CDS	879	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
JNECGHPE_03804	CDS	1746	yoaH_2		COG0840	Putative methyl-accepting chemotaxis protein YoaH
JNECGHPE_03805	CDS	2940	lgrD_2			Linear gramicidin synthase subunit D
JNECGHPE_03806	CDS	570				hypothetical protein
JNECGHPE_03807	CDS	204				hypothetical protein
JNECGHPE_03808	CDS	984	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
JNECGHPE_03809	CDS	435				hypothetical protein
JNECGHPE_03810	CDS	159				hypothetical protein
JNECGHPE_03811	CDS	720	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
JNECGHPE_03812	CDS	657	arlR_4		COG0745	Response regulator ArlR
JNECGHPE_03813	CDS	1341	arlS_3	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
JNECGHPE_03814	CDS	543				hypothetical protein
JNECGHPE_03815	CDS	429				hypothetical protein
JNECGHPE_03816	CDS	663	yjjG_2	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
JNECGHPE_03817	CDS	117				hypothetical protein
JNECGHPE_03818	CDS	189				hypothetical protein
JNECGHPE_03819	CDS	1098				hypothetical protein
JNECGHPE_03820	CDS	1407	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
JNECGHPE_03821	CDS	1509	zwf_3	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JNECGHPE_03822	CDS	1254	gltT_2			Proton/sodium-glutamate symport protein
JNECGHPE_03823	CDS	639	lytE_2	3.4.-.-		putative peptidoglycan endopeptidase LytE
JNECGHPE_03824	CDS	1644	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
JNECGHPE_03825	CDS	537	sipS	3.4.21.89	COG0681	Signal peptidase I S
JNECGHPE_03826	CDS	126				hypothetical protein
JNECGHPE_03827	CDS	261	ricR_1		COG1937	Copper-sensing transcriptional repressor RicR
JNECGHPE_03828	CDS	360		2.8.1.-	COG0607	Sulfurtransferase
JNECGHPE_03829	CDS	297		2.8.1.-	COG0607	Sulfurtransferase
JNECGHPE_03830	CDS	906				hypothetical protein
JNECGHPE_03831	CDS	489				hypothetical protein
JNECGHPE_03832	CDS	960	yeaX	1.14.13.-	COG1018	Carnitine monooxygenase reductase subunit
JNECGHPE_03833	CDS	2109	scpA_2	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
JNECGHPE_03834	CDS	2166	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
JNECGHPE_03835	CDS	1032		3.6.-.-	COG1703	putative GTPase
JNECGHPE_03836	CDS	441				hypothetical protein
JNECGHPE_03837	CDS	1551		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
JNECGHPE_03838	CDS	750	yflN_3	3.-.-.-	COG0491	putative metallo-hydrolase YflN
JNECGHPE_03839	CDS	426				hypothetical protein
JNECGHPE_03840	CDS	903	cynR_3			HTH-type transcriptional regulator CynR
JNECGHPE_03841	CDS	678	degU_4		COG2197	Transcriptional regulatory protein DegU
JNECGHPE_03842	CDS	1218	entS		COG0477	Enterobactin exporter EntS
JNECGHPE_03843	CDS	390				hypothetical protein
JNECGHPE_03844	CDS	1179	nupC_2		COG1972	Nucleoside permease NupC
JNECGHPE_03845	CDS	156				hypothetical protein
JNECGHPE_03846	CDS	621				hypothetical protein
JNECGHPE_03847	CDS	522				hypothetical protein
JNECGHPE_03848	CDS	312				hypothetical protein
JNECGHPE_03849	CDS	732				hypothetical protein
JNECGHPE_03850	CDS	738				hypothetical protein
JNECGHPE_03851	CDS	1029	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
JNECGHPE_03852	CDS	660	pucB		COG2068	Purine catabolism protein PucB
JNECGHPE_03853	CDS	978	kinA_4	2.7.13.3	COG0642	Sporulation kinase A
JNECGHPE_03854	CDS	423				hypothetical protein
JNECGHPE_03855	CDS	129				hypothetical protein
JNECGHPE_03856	CDS	921				hypothetical protein
JNECGHPE_03857	CDS	2460	ponA_1		COG0744	Penicillin-binding protein 1A/1B
JNECGHPE_03858	CDS	735				hypothetical protein
JNECGHPE_03859	CDS	1671				hypothetical protein
JNECGHPE_03860	CDS	1149				hypothetical protein
JNECGHPE_03861	CDS	894	rhaS			HTH-type transcriptional activator RhaS
JNECGHPE_03862	CDS	903	ywpJ_4	3.1.3.-	COG0561	Phosphatase YwpJ
JNECGHPE_03863	CDS	1221	setB			Sugar efflux transporter B
JNECGHPE_03864	CDS	480	yycN	2.3.1.-	COG0454	putative N-acetyltransferase YycN
JNECGHPE_03865	CDS	1761	yerA	3.5.4.2	COG1001	Putative adenine deaminase YerA
JNECGHPE_03866	CDS	2112	helD_2	3.6.4.12	COG3973	DNA helicase IV
JNECGHPE_03867	CDS	201				hypothetical protein
JNECGHPE_03868	CDS	798	natA_3		COG4555	ABC transporter ATP-binding protein NatA
JNECGHPE_03869	CDS	1638				hypothetical protein
JNECGHPE_03870	CDS	1032	namA	1.6.99.1	COG1902	NADPH dehydrogenase
JNECGHPE_03871	CDS	981	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
JNECGHPE_03872	CDS	456				hypothetical protein
JNECGHPE_03873	CDS	1377	fumC	4.2.1.2		Fumarate hydratase class II
JNECGHPE_03874	CDS	126				hypothetical protein
JNECGHPE_03875	CDS	2619	pigC	6.4.-.-		Prodigiosin synthesizing transferase PigC
JNECGHPE_03876	CDS	585				hypothetical protein
JNECGHPE_03877	CDS	111				hypothetical protein
JNECGHPE_03878	CDS	1704	nagZ_2	3.2.1.52	COG1472	Beta-hexosaminidase
JNECGHPE_03879	CDS	1326	ydhD_2	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
JNECGHPE_03880	CDS	186				hypothetical protein
JNECGHPE_03881	CDS	825	pstB3_2	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
JNECGHPE_03882	CDS	654	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
JNECGHPE_03883	CDS	888	pstS1_3		COG0226	Phosphate-binding protein PstS 1
JNECGHPE_03884	CDS	882	pstC_3		COG0573	Phosphate transport system permease protein PstC
JNECGHPE_03885	CDS	912	pstA_3		COG0581	Phosphate transport system permease protein PstA
JNECGHPE_03886	CDS	822				hypothetical protein
JNECGHPE_03887	CDS	2022	mcpB_5		COG0840	Methyl-accepting chemotaxis protein McpB
JNECGHPE_03888	CDS	171				hypothetical protein
JNECGHPE_03889	CDS	1983	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JNECGHPE_03890	CDS	150				hypothetical protein
JNECGHPE_03891	CDS	927	estD	3.1.1.1	COG1073	Esterase EstD
JNECGHPE_03892	CDS	933	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
JNECGHPE_03893	CDS	960				hypothetical protein
JNECGHPE_03894	CDS	1170				hypothetical protein
JNECGHPE_03895	CDS	2238	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
JNECGHPE_03896	CDS	1566	gerBA_9			Spore germination protein B1
JNECGHPE_03897	CDS	1212	gerBC_7			Spore germination protein B3
JNECGHPE_03898	CDS	1098	yndE_9			Spore germination protein YndE
JNECGHPE_03899	CDS	1071		1.1.1.169	COG1893	Putative 2-dehydropantoate 2-reductase
JNECGHPE_03900	CDS	744	adc	4.1.1.4		Acetoacetate decarboxylase
JNECGHPE_03901	CDS	885	cynR_4			HTH-type transcriptional regulator CynR
JNECGHPE_03902	CDS	1455				hypothetical protein
JNECGHPE_03903	CDS	891	oxyR_2			Hydrogen peroxide-inducible genes activator
JNECGHPE_03904	CDS	4143	vpr_9	3.4.21.-	COG1404	Minor extracellular protease vpr
JNECGHPE_03905	CDS	339	yqzG			putative protein YqzG
JNECGHPE_03906	CDS	384	sleB_2		COG3409	Spore cortex-lytic enzyme
JNECGHPE_03907	CDS	801	sleB_3		COG3409	Spore cortex-lytic enzyme
JNECGHPE_03908	CDS	1317	ypeB_2			Sporulation protein YpeB
JNECGHPE_03909	CDS	780	uppP_2	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
JNECGHPE_03910	CDS	906	yngG_2	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
JNECGHPE_03911	CDS	408				hypothetical protein
JNECGHPE_03912	CDS	255	sspD_2			Small, acid-soluble spore protein D
JNECGHPE_03913	CDS	231				hypothetical protein
JNECGHPE_03914	CDS	1272	bacD	6.3.2.49	COG0439	Alanine--anticapsin ligase
JNECGHPE_03915	CDS	1245	nprA_3			Transcriptional activator NprA
JNECGHPE_03916	CDS	117				hypothetical protein
JNECGHPE_03917	CDS	360				hypothetical protein
JNECGHPE_03918	CDS	1434	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
JNECGHPE_03919	CDS	933	yijE_3			putative cystine transporter YijE
JNECGHPE_03920	CDS	1059				hypothetical protein
JNECGHPE_03921	CDS	249				hypothetical protein
JNECGHPE_03922	CDS	480				hypothetical protein
JNECGHPE_03923	CDS	651				hypothetical protein
JNECGHPE_03924	CDS	234				hypothetical protein
JNECGHPE_03925	CDS	813	yflN_4	3.-.-.-	COG0491	putative metallo-hydrolase YflN
JNECGHPE_03926	CDS	177				hypothetical protein
JNECGHPE_03927	CDS	1188	yxeP_3	3.-.-.-	COG1473	putative hydrolase YxeP
JNECGHPE_03928	CDS	1023	ltaA_2	4.1.2.49		L-allo-threonine aldolase
JNECGHPE_03929	CDS	1008				hypothetical protein
JNECGHPE_03930	CDS	1155	xerD_4			Tyrosine recombinase XerD
JNECGHPE_03931	CDS	843	bmrR		COG0789	Multidrug-efflux transporter 1 regulator
JNECGHPE_03932	CDS	1191	tetA_3			Tetracycline resistance protein, class B
JNECGHPE_03933	CDS	186	tatAd_2			Sec-independent protein translocase protein TatAd
JNECGHPE_03934	CDS	1569		1.4.5.-		L-amino acid dehydrogenase
JNECGHPE_03935	CDS	531				hypothetical protein
JNECGHPE_03936	CDS	201				hypothetical protein
JNECGHPE_03937	CDS	513	yfiT_2	3.-.-.-		Putative metal-dependent hydrolase YfiT
JNECGHPE_03938	CDS	933	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
JNECGHPE_03939	CDS	165				hypothetical protein
JNECGHPE_03940	CDS	693		1.1.1.325		Sepiapterin reductase
