locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBFCLOEN_04582	CDS	1290	dnaC_2	3.6.4.12	COG0305	Replicative DNA helicase
CBFCLOEN_04583	CDS	960				hypothetical protein
CBFCLOEN_04584	CDS	891			COG2200	putative signaling protein
CBFCLOEN_04585	CDS	885	srkA_2	2.7.11.1		Stress response kinase A
CBFCLOEN_04586	CDS	126				hypothetical protein
CBFCLOEN_04587	CDS	201	cspLA_8		COG1278	Cold shock-like protein CspLA
CBFCLOEN_04588	CDS	840	yvgN_5	1.1.1.-	COG0656	Glyoxal reductase
CBFCLOEN_04589	CDS	849	udh_2	1.1.1.203	COG0451	Uronate dehydrogenase
CBFCLOEN_04590	CDS	927	iolS_7	1.1.1.-	COG0667	Aldo-keto reductase IolS
CBFCLOEN_04591	CDS	327	yybR		COG1733	putative HTH-type transcriptional regulator YybR
CBFCLOEN_04592	CDS	438				hypothetical protein
CBFCLOEN_04593	CDS	393				hypothetical protein
CBFCLOEN_04594	CDS	441	cwlJ_2		COG3773	Cell wall hydrolase CwlJ
CBFCLOEN_04595	CDS	1455	gerBA_8			Spore germination protein B1
CBFCLOEN_04596	CDS	333				hypothetical protein
CBFCLOEN_04597	CDS	162				hypothetical protein
CBFCLOEN_04598	CDS	1680	hcp_2	1.7.99.1	COG1151	Hydroxylamine reductase
CBFCLOEN_04599	CDS	489				hypothetical protein
CBFCLOEN_04600	CDS	219				hypothetical protein
CBFCLOEN_04601	CDS	639				hypothetical protein
CBFCLOEN_04602	CDS	156				hypothetical protein
CBFCLOEN_04603	CDS	366				hypothetical protein
CBFCLOEN_04604	CDS	1077	uvrC_3		COG0322	UvrABC system protein C
CBFCLOEN_04605	CDS	2073				hypothetical protein
CBFCLOEN_04606	CDS	828	rimI_2	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
CBFCLOEN_04607	CDS	777	gylR			Glycerol operon regulatory protein
CBFCLOEN_04608	CDS	792	kipR		COG1414	HTH-type transcriptional regulator KipR
CBFCLOEN_04609	CDS	1212	praI	1.14.13.33		4-hydroxybenzoate 3-monooxygenase (NAD(P)H)
CBFCLOEN_04610	CDS	213				hypothetical protein
CBFCLOEN_04611	CDS	1023				hypothetical protein
CBFCLOEN_04612	CDS	1485	rebO_1	1.4.3.23		Flavin-dependent L-tryptophan oxidase RebO
CBFCLOEN_04613	CDS	408	kinA_11	2.7.13.3	COG0642	Sporulation kinase A
CBFCLOEN_04614	CDS	588	kinA_12	2.7.13.3	COG0642	Sporulation kinase A
CBFCLOEN_04615	CDS	1704	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
CBFCLOEN_04616	CDS	258				hypothetical protein
CBFCLOEN_04617	CDS	315	yxaF			putative HTH-type transcriptional regulator YxaF
CBFCLOEN_04618	CDS	1344		1.1.1.38		NAD-dependent malic enzyme
CBFCLOEN_04619	CDS	933	ompR			Transcriptional regulatory protein OmpR
CBFCLOEN_04620	CDS	1305	glnK	2.7.13.3	COG0642	Sensor histidine kinase GlnK
CBFCLOEN_04621	CDS	1437	aspA_2	4.3.1.1	COG1027	Aspartate ammonia-lyase
CBFCLOEN_04622	CDS	1272	gltT_1			Proton/sodium-glutamate symport protein
CBFCLOEN_04623	CDS	108				hypothetical protein
CBFCLOEN_04624	CDS	1164				hypothetical protein
CBFCLOEN_04625	CDS	834				hypothetical protein
CBFCLOEN_04626	CDS	837	btuF		COG0614	Vitamin B12-binding protein
CBFCLOEN_04627	CDS	1284	tsgA			Protein TsgA
CBFCLOEN_04628	CDS	336				hypothetical protein
CBFCLOEN_04629	CDS	1035				hypothetical protein
CBFCLOEN_04630	CDS	771	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
CBFCLOEN_04631	CDS	264				hypothetical protein
CBFCLOEN_04632	CDS	639				hypothetical protein
CBFCLOEN_04633	CDS	381				hypothetical protein
CBFCLOEN_04634	CDS	570				hypothetical protein
CBFCLOEN_04635	CDS	627	sdpI		COG5658	Immunity protein SdpI
CBFCLOEN_04636	CDS	273	sdpR_5		COG0640	Transcriptional repressor SdpR
CBFCLOEN_04637	CDS	144				hypothetical protein
CBFCLOEN_04638	CDS	366				hypothetical protein
CBFCLOEN_04639	CDS	198	ahpC_3	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
CBFCLOEN_04640	CDS	663	degU_4		COG2197	Transcriptional regulatory protein DegU
CBFCLOEN_04641	CDS	1110	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
CBFCLOEN_04642	CDS	936	ybhF_2		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
CBFCLOEN_04643	CDS	1119				hypothetical protein
CBFCLOEN_04644	CDS	1146	yhhJ		COG0842	Inner membrane transport permease YhhJ
CBFCLOEN_04645	CDS	372				hypothetical protein
CBFCLOEN_04646	CDS	1776				hypothetical protein
CBFCLOEN_04647	CDS	225				hypothetical protein
CBFCLOEN_04648	CDS	1362	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
CBFCLOEN_04649	CDS	1143	secA_3		COG0653	Protein translocase subunit SecA
CBFCLOEN_04650	CDS	1170				hypothetical protein
CBFCLOEN_04651	CDS	201				hypothetical protein
CBFCLOEN_04652	CDS	519				hypothetical protein
CBFCLOEN_04653	CDS	519	yfiT	3.-.-.-		Putative metal-dependent hydrolase YfiT
CBFCLOEN_04654	CDS	861				hypothetical protein
CBFCLOEN_04655	CDS	156				hypothetical protein
CBFCLOEN_04656	CDS	1425				hypothetical protein
CBFCLOEN_04657	CDS	549	aaaT_2	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
CBFCLOEN_04658	CDS	195				hypothetical protein
CBFCLOEN_04659	CDS	195				hypothetical protein
CBFCLOEN_04660	CDS	1074	tmpC_3		COG1744	Membrane lipoprotein TmpC
CBFCLOEN_04661	CDS	303				hypothetical protein
CBFCLOEN_04662	CDS	324				hypothetical protein
CBFCLOEN_04663	CDS	1329	yeeO_4		COG0534	putative FMN/FAD exporter YeeO
CBFCLOEN_04664	CDS	261	ptsH_2		COG1925	Phosphocarrier protein HPr
CBFCLOEN_04665	CDS	321				hypothetical protein
CBFCLOEN_04666	CDS	882	aadK	2.7.7.-		Aminoglycoside 6-adenylyltransferase
CBFCLOEN_04667	CDS	1635	metG_2	6.1.1.10	COG0073	Methionine--tRNA ligase
CBFCLOEN_04668	CDS	2181	ponA_2		COG0744	Penicillin-binding protein 1A/1B
CBFCLOEN_04669	CDS	96				hypothetical protein
CBFCLOEN_04670	CDS	372				hypothetical protein
CBFCLOEN_04671	CDS	984	guaC	1.7.1.7	COG0516	GMP reductase
CBFCLOEN_04672	CDS	543				hypothetical protein
CBFCLOEN_04673	CDS	477				Flavodoxin
CBFCLOEN_04674	CDS	1044	nrdB_2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
CBFCLOEN_04675	CDS	2277	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
CBFCLOEN_04676	CDS	2280	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
CBFCLOEN_04677	CDS	543				hypothetical protein
CBFCLOEN_04678	CDS	165				hypothetical protein
CBFCLOEN_04679	CDS	219				hypothetical protein
CBFCLOEN_04680	CDS	1116	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
CBFCLOEN_04681	CDS	306				hypothetical protein
CBFCLOEN_04682	CDS	213				hypothetical protein
CBFCLOEN_04683	CDS	201				hypothetical protein
CBFCLOEN_04684	CDS	1068	yedY_2	1.8.-.-		Sulfoxide reductase catalytic subunit YedY
CBFCLOEN_04685	CDS	795				hypothetical protein
CBFCLOEN_04686	CDS	873	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
CBFCLOEN_04687	CDS	780	yitU_3	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
CBFCLOEN_04688	CDS	1053	luxA_5	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
CBFCLOEN_04689	CDS	288				hypothetical protein
CBFCLOEN_04690	CDS	168				hypothetical protein
CBFCLOEN_04691	CDS	912	yfkC_2		COG0668	putative MscS family protein YfkC
CBFCLOEN_04692	CDS	627	ykvT_1		COG3773	putative protein YkvT
CBFCLOEN_04693	CDS	693	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
CBFCLOEN_04694	CDS	528				hypothetical protein
CBFCLOEN_04695	CDS	1218	thrC_2	4.2.3.1	COG0498	Threonine synthase
CBFCLOEN_04696	CDS	186				hypothetical protein
CBFCLOEN_04697	CDS	228				hypothetical protein
CBFCLOEN_04698	CDS	885	garR_5	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
CBFCLOEN_04699	CDS	597	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
CBFCLOEN_04700	CDS	444	pepA_2	3.4.11.1	COG0260	Cytosol aminopeptidase
CBFCLOEN_04701	CDS	252				hypothetical protein
CBFCLOEN_04702	CDS	384	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
CBFCLOEN_04703	CDS	282	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
CBFCLOEN_04704	CDS	390	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
CBFCLOEN_04705	CDS	765	nlpD_2		COG0739	Murein hydrolase activator NlpD
CBFCLOEN_04706	CDS	1164	rsiX			Anti-sigma-X factor RsiX
CBFCLOEN_04707	CDS	552	sigX_2		COG1595	ECF RNA polymerase sigma factor SigX
CBFCLOEN_04708	CDS	1782	resE_5	2.7.13.3		Sensor histidine kinase ResE
CBFCLOEN_04709	CDS	717	srrA_3		COG0745	Transcriptional regulatory protein SrrA
CBFCLOEN_04710	CDS	1188	ccsA_1			Cytochrome c biogenesis protein CcsA
CBFCLOEN_04711	CDS	1626	ccsB			Cytochrome c biogenesis protein CcsB
CBFCLOEN_04712	CDS	525	resA_2			Thiol-disulfide oxidoreductase ResA
CBFCLOEN_04713	CDS	738	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
CBFCLOEN_04714	CDS	537	spmB			Spore maturation protein B
CBFCLOEN_04715	CDS	588	spmA		COG2715	Spore maturation protein A
CBFCLOEN_04716	CDS	1143	dacB_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
CBFCLOEN_04717	CDS	891	sodA_1	1.15.1.1	COG0605	Superoxide dismutase [Mn/Fe]
CBFCLOEN_04718	CDS	489				hypothetical protein
CBFCLOEN_04719	CDS	420				hypothetical protein
CBFCLOEN_04720	CDS	588	scpB		COG1386	Segregation and condensation protein B
CBFCLOEN_04721	CDS	756	scpA		COG1354	Segregation and condensation protein A
CBFCLOEN_04722	CDS	624				hypothetical protein
CBFCLOEN_04723	CDS	351	ribT_2	2.3.1.-		Protein RibT
CBFCLOEN_04724	CDS	864	ypuA		COG4086	putative protein YpuA
CBFCLOEN_04725	CDS	1305	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
CBFCLOEN_04726	CDS	1491	gerAA_4			Spore germination protein A1
CBFCLOEN_04727	CDS	579				hypothetical protein
CBFCLOEN_04728	CDS	423				hypothetical protein
CBFCLOEN_04729	CDS	684				hypothetical protein
CBFCLOEN_04730	CDS	759	sigF		COG1191	RNA polymerase sigma-F factor
CBFCLOEN_04731	CDS	441	spoIIAB	2.7.11.1	COG2172	Anti-sigma F factor
CBFCLOEN_04732	CDS	351	spoIIAA		COG1366	Anti-sigma F factor antagonist
CBFCLOEN_04733	CDS	1173	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
CBFCLOEN_04734	CDS	1305	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
CBFCLOEN_04735	CDS	822	punA	2.4.2.1		Purine nucleoside phosphorylase 1
CBFCLOEN_04736	CDS	1185	deoB	5.4.2.7	COG1015	Phosphopentomutase
CBFCLOEN_04737	CDS	894	xerD_4			Tyrosine recombinase XerD
CBFCLOEN_04738	CDS	228				hypothetical protein
CBFCLOEN_04739	CDS	465	fur		COG0735	Ferric uptake regulation protein
CBFCLOEN_04740	CDS	648	spoIIM		COG1300	Stage II sporulation protein M
CBFCLOEN_04741	CDS	1167				hypothetical protein
CBFCLOEN_04742	CDS	555	act_2	3.-.-.-		Methanol dehydrogenase activator
CBFCLOEN_04743	CDS	135				hypothetical protein
CBFCLOEN_04744	CDS	912	ydjG	1.1.1.-	COG0667	NADH-specific methylglyoxal reductase
CBFCLOEN_04745	CDS	255				hypothetical protein
CBFCLOEN_04746	CDS	669	scoB_2	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
CBFCLOEN_04747	CDS	690	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
CBFCLOEN_04748	CDS	906	yngG_2	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
CBFCLOEN_04749	CDS	141				hypothetical protein
CBFCLOEN_04750	CDS	921				hypothetical protein
CBFCLOEN_04751	CDS	207				hypothetical protein
CBFCLOEN_04752	CDS	1329				hypothetical protein
CBFCLOEN_04753	CDS	342				hypothetical protein
CBFCLOEN_04754	CDS	1260	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
CBFCLOEN_04755	CDS	192				hypothetical protein
CBFCLOEN_04756	CDS	3186	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
CBFCLOEN_04757	CDS	780		1.-.-.-		putative oxidoreductase
CBFCLOEN_04758	CDS	966	yflN_3	3.-.-.-	COG0491	putative metallo-hydrolase YflN
CBFCLOEN_04759	CDS	843	proC_2	1.5.1.2		Pyrroline-5-carboxylate reductase
CBFCLOEN_04760	CDS	1149	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
CBFCLOEN_04761	CDS	924	rnz	3.1.26.11	COG1234	Ribonuclease Z
CBFCLOEN_04762	CDS	1494	zwf_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
CBFCLOEN_04763	CDS	1278	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
CBFCLOEN_04764	CDS	1122	pepT_2	3.4.11.4	COG2195	Peptidase T
CBFCLOEN_04765	CDS	1551		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
CBFCLOEN_04766	CDS	408				hypothetical protein
CBFCLOEN_04767	CDS	513	ykuD_3	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
CBFCLOEN_04768	CDS	990				hypothetical protein
CBFCLOEN_04769	CDS	723	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
CBFCLOEN_04770	CDS	660	artQ		COG0765	Arginine transport system permease protein ArtQ
CBFCLOEN_04771	CDS	771	artP		COG0834	Arginine-binding extracellular protein ArtP
CBFCLOEN_04772	CDS	1173	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
CBFCLOEN_04773	CDS	438				hypothetical protein
CBFCLOEN_04774	CDS	1128		3.6.-.-	COG1703	putative GTPase
CBFCLOEN_04775	CDS	2199	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
CBFCLOEN_04776	CDS	1890	mutA	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase small subunit
CBFCLOEN_04777	CDS	1314	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
CBFCLOEN_04778	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
CBFCLOEN_04779	CDS	1002	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
CBFCLOEN_04780	CDS	1422	pdhD_4	1.8.1.4		Dihydrolipoyl dehydrogenase
CBFCLOEN_04781	CDS	1104	buk2	2.7.2.7	COG3426	Butyrate kinase 2
CBFCLOEN_04782	CDS	1104	ldh	1.4.1.9	COG0334	Leucine dehydrogenase
CBFCLOEN_04783	CDS	906	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
CBFCLOEN_04784	CDS	2076	rocR_4		COG3829	Arginine utilization regulatory protein RocR
CBFCLOEN_04785	CDS	234				hypothetical protein
CBFCLOEN_04786	CDS	729	glpQ_6	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
CBFCLOEN_04787	CDS	138	yycC			putative protein YycC
CBFCLOEN_04788	CDS	792	spo0A		COG0784	Stage 0 sporulation protein A
CBFCLOEN_04789	CDS	1290	spoIVB	3.4.21.116	COG0750	SpoIVB peptidase
CBFCLOEN_04790	CDS	1689	recN		COG0497	DNA repair protein RecN
CBFCLOEN_04791	CDS	450	argR		COG1438	Arginine repressor
CBFCLOEN_04792	CDS	837	tlyA		COG1189	Hemolysin A
CBFCLOEN_04793	CDS	1902	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
CBFCLOEN_04794	CDS	894		2.5.1.10		Farnesyl diphosphate synthase
CBFCLOEN_04795	CDS	234	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
CBFCLOEN_04796	CDS	1356	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CBFCLOEN_04797	CDS	858	folD		COG0190	Bifunctional protein FolD protein
CBFCLOEN_04798	CDS	396	nusB		COG0781	Transcription antitermination protein NusB
CBFCLOEN_04799	CDS	408				putative protein
CBFCLOEN_04800	CDS	1356	accC_2	6.3.4.14	COG0439	Biotin carboxylase
CBFCLOEN_04801	CDS	516	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
CBFCLOEN_04802	CDS	558	spoIIIAH			Stage III sporulation protein AH
CBFCLOEN_04803	CDS	675				hypothetical protein
CBFCLOEN_04804	CDS	630				hypothetical protein
CBFCLOEN_04805	CDS	1200	spoIIIAE			Stage III sporulation protein AE
CBFCLOEN_04806	CDS	234				hypothetical protein
CBFCLOEN_04807	CDS	204				hypothetical protein
CBFCLOEN_04808	CDS	516	spoIIIAB			Stage III sporulation protein AB
CBFCLOEN_04809	CDS	924				hypothetical protein
CBFCLOEN_04810	CDS	663			COG2968	26 kDa periplasmic immunogenic protein
CBFCLOEN_04811	CDS	510	resA_3			Thiol-disulfide oxidoreductase ResA
CBFCLOEN_04812	CDS	135				hypothetical protein
CBFCLOEN_04813	CDS	762	ccmC		COG0755	Heme exporter protein C
CBFCLOEN_04814	CDS	681				hypothetical protein
CBFCLOEN_04815	CDS	705	natA_4		COG4555	ABC transporter ATP-binding protein NatA
CBFCLOEN_04816	CDS	996				hypothetical protein
CBFCLOEN_04817	CDS	375				hypothetical protein
CBFCLOEN_04818	CDS	504				hypothetical protein
CBFCLOEN_04819	CDS	1983	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
CBFCLOEN_04820	CDS	453	ccmE			Cytochrome c-type biogenesis protein CcmE
CBFCLOEN_04821	CDS	1062				hypothetical protein
CBFCLOEN_04822	CDS	657	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
CBFCLOEN_04823	CDS	315				hypothetical protein
CBFCLOEN_04824	CDS	498				hypothetical protein
CBFCLOEN_04825	CDS	558	efp			Elongation factor P
CBFCLOEN_04826	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
CBFCLOEN_04827	CDS	498				hypothetical protein
CBFCLOEN_04828	CDS	906				hypothetical protein
CBFCLOEN_04829	CDS	384				hypothetical protein
CBFCLOEN_04830	CDS	885				hypothetical protein
CBFCLOEN_04831	CDS	1026	splG	4.1.99.14		Spore photoproduct lyase
CBFCLOEN_04832	CDS	453	lytF_2	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
CBFCLOEN_04833	CDS	2559	nrdZ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
CBFCLOEN_04834	CDS	837	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
CBFCLOEN_04835	CDS	384		2.8.1.-	COG0607	Sulfurtransferase
CBFCLOEN_04836	CDS	1461	gcvPB_2	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
CBFCLOEN_04837	CDS	1347	gcvPA_2	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
CBFCLOEN_04838	CDS	1107	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
CBFCLOEN_04839	CDS	1692	rapA_2	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
CBFCLOEN_04840	CDS	795				hypothetical protein
CBFCLOEN_04841	CDS	1083	comGA		COG2804	ComG operon protein 1
CBFCLOEN_04842	CDS	1053	epsF_1		COG1459	Type II secretion system protein F
CBFCLOEN_04843	CDS	315	comGC		COG4537	ComG operon protein 3
CBFCLOEN_04844	CDS	441				hypothetical protein
CBFCLOEN_04845	CDS	339				hypothetical protein
CBFCLOEN_04846	CDS	477				hypothetical protein
CBFCLOEN_04847	CDS	384				hypothetical protein
CBFCLOEN_04848	CDS	189				hypothetical protein
CBFCLOEN_04849	CDS	699				hypothetical protein
CBFCLOEN_04850	CDS	243				hypothetical protein
CBFCLOEN_04851	CDS	1095				hypothetical protein
CBFCLOEN_04852	CDS	636		3.-.-.-		putative metallo-hydrolase
CBFCLOEN_04853	CDS	177				hypothetical protein
CBFCLOEN_04854	CDS	327				hypothetical protein
CBFCLOEN_04855	CDS	1146				hypothetical protein
CBFCLOEN_04856	CDS	1188		3.4.19.11		Gamma-D-glutamyl-L-diamino acid endopeptidase 1
CBFCLOEN_04857	CDS	210	yqgQ		COG4483	putative protein YqgQ
CBFCLOEN_04858	CDS	1557	gluP_1	3.4.21.105	COG0705	Rhomboid protease GluP
CBFCLOEN_04859	CDS	195				hypothetical protein
CBFCLOEN_04860	CDS	954	ldhP	1.1.1.27		L-lactate dehydrogenase P
CBFCLOEN_04861	CDS	786				hypothetical protein
CBFCLOEN_04862	CDS	570	yqgN		COG0212	putative protein YqgN
CBFCLOEN_04863	CDS	150	rpmGA		COG0267	50S ribosomal protein L33 1
CBFCLOEN_04864	CDS	636				hypothetical protein
CBFCLOEN_04865	CDS	1257		2.4.1.11	COG0438	Glycogen synthase
CBFCLOEN_04866	CDS	681				hypothetical protein
CBFCLOEN_04867	CDS	660	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
CBFCLOEN_04868	CDS	774	pstB3_3	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
CBFCLOEN_04869	CDS	825	pstB3_4	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
CBFCLOEN_04870	CDS	888	pstA_2		COG0581	Phosphate transport system permease protein PstA
CBFCLOEN_04871	CDS	921	pstC_2		COG0573	Phosphate transport system permease protein PstC
CBFCLOEN_04872	CDS	924	pstS1_3		COG0226	Phosphate-binding protein PstS 1
CBFCLOEN_04873	CDS	2142	pbpH_2		COG0768	Penicillin-binding protein H
CBFCLOEN_04874	CDS	1230				hypothetical protein
CBFCLOEN_04875	CDS	609	sodA_2	1.15.1.1		Superoxide dismutase [Mn]
CBFCLOEN_04876	CDS	696	fnr_4		COG0664	Anaerobic regulatory protein
CBFCLOEN_04877	CDS	483				hypothetical protein
CBFCLOEN_04878	CDS	768				hypothetical protein
CBFCLOEN_04879	CDS	333				hypothetical protein
CBFCLOEN_04880	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
CBFCLOEN_04881	CDS	492				hypothetical protein
CBFCLOEN_04882	CDS	594		3.1.3.-	COG5663	Nucleotidase
CBFCLOEN_04883	CDS	411	zur		COG0735	Zinc-specific metallo-regulatory protein
CBFCLOEN_04884	CDS	852	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
CBFCLOEN_04885	CDS	783	znuC	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
CBFCLOEN_04886	CDS	264				hypothetical protein
CBFCLOEN_04887	CDS	894	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
CBFCLOEN_04888	CDS	1317	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
CBFCLOEN_04889	CDS	675				hypothetical protein
CBFCLOEN_04890	CDS	948	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
CBFCLOEN_04891	CDS	2151	kinE_10	2.7.13.3	COG2202	Sporulation kinase E
CBFCLOEN_04892	CDS	135				hypothetical protein
CBFCLOEN_04893	CDS	135				hypothetical protein
CBFCLOEN_04894	CDS	186				hypothetical protein
CBFCLOEN_04895	CDS	252				hypothetical protein
CBFCLOEN_04896	CDS	219				hypothetical protein
CBFCLOEN_04897	CDS	138				hypothetical protein
CBFCLOEN_04898	CDS	1920	mutS2_2	3.1.-.-		Endonuclease MutS2
CBFCLOEN_04899	CDS	678	yohK		COG1346	Inner membrane protein YohK
CBFCLOEN_04900	CDS	492	lrgA		COG1380	Antiholin-like protein LrgA
CBFCLOEN_04901	CDS	603	ypmQ_2		COG1999	SCO1 protein 
CBFCLOEN_04902	CDS	114				hypothetical protein
CBFCLOEN_04903	CDS	1620	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
CBFCLOEN_04904	CDS	141				hypothetical protein
CBFCLOEN_04905	CDS	243				hypothetical protein
CBFCLOEN_04906	CDS	411				hypothetical protein
CBFCLOEN_04907	CDS	471	cotP		COG0071	Spore coat protein P
CBFCLOEN_04908	CDS	258				hypothetical protein
CBFCLOEN_04909	CDS	1161	dacB_3	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
CBFCLOEN_04910	CDS	2646	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
CBFCLOEN_04911	CDS	453				hypothetical protein
CBFCLOEN_04912	CDS	2226	pflB	2.3.1.54	COG1882	Formate acetyltransferase
CBFCLOEN_04913	CDS	750	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
CBFCLOEN_04914	CDS	306				hypothetical protein
CBFCLOEN_04915	CDS	798	misCB		COG0706	Membrane protein insertase MisCB
CBFCLOEN_04916	CDS	594	yhcN_2			Lipoprotein YhcN
CBFCLOEN_04917	CDS	270				hypothetical protein
CBFCLOEN_04918	CDS	1638	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
CBFCLOEN_04919	CDS	129				hypothetical protein
CBFCLOEN_04920	CDS	1398	arlS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
CBFCLOEN_04921	CDS	678	arlR_3		COG0745	Response regulator ArlR
CBFCLOEN_04922	CDS	129				hypothetical protein
CBFCLOEN_04923	CDS	1077	selU	2.9.1.-	COG2603	tRNA 2-selenouridine synthase
CBFCLOEN_04924	CDS	786	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
CBFCLOEN_04925	CDS	1200	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
CBFCLOEN_04926	CDS	630	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
CBFCLOEN_04927	CDS	792	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
CBFCLOEN_04928	CDS	1026	trpD_2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
CBFCLOEN_04929	CDS	612	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
CBFCLOEN_04930	CDS	1392	trpE_2	4.1.3.27	COG0147	Anthranilate synthase component 1
CBFCLOEN_04931	CDS	1275	ymfD			Bacillibactin exporter
